id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
141,20619.204002005776_35473.369068048894,20619.204002005776,35473.369068048894,28171.810531435556,37901.786308113624,7552.6065294297805,2428.4172400647294,0.1435077577285445
142,21251.358145785176_35638.90821325595,21251.358145785176,35638.90821325595,28170.921333000275,37906.47254439216,6919.563187215099,2267.5643311362146,0.02741396908870301
143,20682.600336198273_36334.64374959307,20682.600336198273,36334.64374959307,28200.939044962917,37897.413532292056,7518.338708764644,1562.7697826989825,3.4459332578663058
144,20810.183227599176_36139.86800578697,20810.183227599176,36139.86800578697,28198.680304134377,37882.77522206322,7388.497076535201,1742.907216276246,3.6498588357873616
145,20893.425531084875_35885.14141473555,20893.425531084875,35885.14141473555,28170.921333000275,37906.47254439216,7277.4958019154,2021.3311296566098,2.8759434925652463
146,21064.5699220018_36013.1288662568,21064.5699220018,36013.1288662568,28157.83412147913,37911.820286419024,7093.264199477329,1898.6914201622276,2.1556776109060367
147,21452.523271075923_36224.40533976085,21452.523271075923,36224.40533976085,28200.939044962917,37897.413532292056,6748.415773886994,1673.0081925312043,4.742478732439147
148,20655.6137602587_36493.33889187745,20655.6137602587,36493.33889187745,28200.939044962917,37897.413532292056,7545.325284704217,1404.0746404146048,5.347293215184713
149,20796.194217114975_35104.87982151575,20796.194217114975,35104.87982151575,28193.815578609043,37924.73692187556,7397.621361494068,2819.8571003598117,2.399318391516912
150,21621.764708870025_35828.944153387354,21621.764708870025,35828.944153387354,28193.815578609043,37924.73692187556,6572.050869739018,2095.792768488209,4.196732587519193
151,21495.820794060477_35754.35274500985,21495.820794060477,35754.35274500985,28193.815578609043,37924.73692187556,6697.994784548566,2170.384176865715,2.250693375815639
152,21428.52506295535_35832.84094402953,21428.52506295535,35832.84094402953,28208.11209660679,37923.33593219679,6779.587033651442,2090.4949881672583,1.0037379536837723
153,20698.129416933625_36449.839177014874,20698.129416933625,36449.839177014874,28208.11209660679,37923.33593219679,7509.982679673165,1473.4967551819136,3.0303481847469564
154,21694.065404893125_35667.95977420325,21694.065404893125,35667.95977420325,28208.11209660679,37923.33593219679,6514.0466917136655,2255.376157993538,6.0337791255489375
155,20671.44394887185_35367.89684792205,20671.44394887185,35367.89684792205,28210.628923138902,37923.90923434658,7539.184974267053,2556.0123864245325,1.2190410776608958
156,20777.36180976775_35744.82097911933,20777.36180976775,35744.82097911933,28218.713434457495,37866.31534943021,7441.351624689745,2121.49437031088,1.719897160357734
157,20959.762003408225_35527.40654753342,20959.762003408225,35527.40654753342,28215.208952545974,37876.74345868036,7255.4469491377495,2349.3369111469365,2.134904317390377
158,21636.759334848226_35785.42494444168,21636.759334848226,35785.42494444168,28234.727636004176,37903.09523197922,6597.96830115595,2117.6702875375413,4.747020912512339
159,20986.1234603055_35322.9413418779,20986.1234603055,35322.9413418779,28229.299943644448,37905.189293452124,7243.176483338946,2582.2479515742234,5.44587659675383
160,20998.199565715324_35932.25960744465,20998.199565715324,35932.25960744465,28223.94428750015,37907.21024161338,7225.744721784828,1974.9506341687302,3.135158360600746
161,21461.06656151625_35819.652311509104,21461.06656151625,35819.652311509104,28240.17672751077,37900.9881630803,6779.11016599452,2081.3358515711952,2.9780935566662317
162,21459.540874219972_36205.991588811,21459.540874219972,36205.991588811,28193.815578609043,37924.73692187556,6734.27470438907,1718.7453330645658,5.842958723033676
163,21148.066833823526_35544.6038037519,21148.066833823526,35544.6038037519,28210.628923138902,37923.90923434658,7062.5620893153755,2379.305430594679,5.984423464174826
164,21255.4742338014_35602.900026808435,21255.4742338014,35602.900026808435,28204.994247681025,37926.2710431151,6949.5200138796245,2323.3710163066644,3.7230939238730025
165,20474.413150709603_36428.01735547902,20474.413150709603,36428.01735547902,28199.13216764603,37946.43920609362,7724.719016936426,1518.421850614599,6.156346950050675
166,20974.61214868315_36110.771207395475,20974.61214868315,36110.771207395475,28208.72657470381,37943.303559377906,7234.11442602066,1832.5323519824306,4.173518822647701
167,21060.323969215402_36001.25120451658,21060.323969215402,36001.25120451658,28203.90300716418,37944.88185723031,7143.579037948777,1943.630652713735,5.949235204110038
168,20662.1475954039_35425.42439762258,20662.1475954039,35425.42439762258,28235.448091414564,37933.15945317371,7573.300496010663,2507.7350555511293,5.812270971273985
169,20767.21472506595_35167.959665174225,20767.21472506595,35167.959665174225,28231.555755219895,37682.84736007965,7464.341030153944,2514.8876949054247,0.738486905198455
170,20793.717306866027_35295.265945285224,20793.717306866027,35295.265945285224,28241.147229889782,37676.452014515016,7447.429923023756,2381.1860692297923,1.0233855066110917
171,20726.376513632025_36420.893616528425,20726.376513632025,36420.893616528425,28241.116758265212,37681.52651065704,7514.740244633187,1260.632894128612,0.3990063701126578
172,20967.1560335473_36188.584801985,20967.1560335473,36188.584801985,28241.116758265212,37681.52651065704,7273.960724717912,1492.941708672035,2.4852482966010228
173,21638.698136436975_35802.01815354603,21638.698136436975,35802.01815354603,28232.000587112972,37717.99278831487,6593.3024506759975,1915.9746347688415,5.727201132770004
174,21693.784893649376_35664.51765621435,21693.784893649376,35664.51765621435,28229.255613911602,37713.72837657076,6535.470720262227,2049.2107203564083,1.6706100569194777
175,21613.115978146525_35947.6480187381,21613.115978146525,35947.6480187381,28248.735216479272,37662.20629284234,6635.619238332747,1714.558274104238,6.240834854917008
176,21177.554684328552_35810.76423319903,21177.554684328552,35810.76423319903,28248.735216479272,37662.20629284234,7071.18053215072,1851.442059643312,3.1872351769996063
177,20645.121586085777_36261.98210167375,20645.121586085777,36261.98210167375,28231.803063334362,37948.06011960438,7586.681477248585,1686.0780179306312,2.633877808128688
178,21246.581878399775_36265.0703767395,21246.581878399775,36265.0703767395,28255.898474250105,37920.6878283708,7009.3165958503305,1655.6174516312967,1.5485462147290652
179,21595.2040729125_35996.89329514707,21595.2040729125,35996.89329514707,28239.45049055519,37930.76383760632,6644.246417642691,1933.870542459248,3.7684782394473952
180,20796.126112883725_35227.61315998322,20796.126112883725,35227.61315998322,28235.448091414564,37933.15945317371,7439.321978530839,2705.546293190484,2.948959018338201
181,20584.821386181102_35464.7464214989,20584.821386181102,35464.7464214989,28243.482723458106,37928.34354234074,7658.661337277004,2463.5971208418414,3.8631734013462844
182,21030.0714790692_36224.773877767926,21030.0714790692,36224.773877767926,28247.561167061376,37925.8763809727,7217.489687992176,1701.1025032047764,3.5037514970232704
